date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2004-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,19659,39.1,9723,9936,102.19,17636,2023,10.29,3098,13533,3028,1676,1008,344,15.76,68.84,15.4,45.27,22.37,22.89,97.74,102.31,11.36,33.29,3560.43,552.15,56.82,451,597,1326,958,464,3796,15556,924,3179,79.13,4.7,16.17
2004-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,7587,38,3830,3757,98.09,7126,461,6.08,1149,5432,1006,615,293,98,15.14,71.6,13.26,39.67,18.52,21.15,87.55,114.21,9.74,29.13,1405.07,539.97,32.81,221,224,457,354,197,1453,6770,168,649,89.23,2.21,8.55
2004-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,39909,37.4,19759,20150,101.98,38199,1710,4.28,6584,28397,4928,3016,1463,449,16.5,71.15,12.35,40.54,17.35,23.19,74.85,133.6,9.11,29.69,20688.7,192.9,8.27,1138,1333,2687,1935,981,8074,35683,1387,2839,89.41,3.48,7.11
2004-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7218,41,3667,3551,96.84,6336,882,12.22,1028,4911,1279,672,448,159,14.24,68.04,17.72,46.98,26.04,20.93,124.42,80.38,12.43,35.03,13594,53.1,6.49,180,186,439,298,177,1280,5763,225,1230,79.84,3.12,17.04
2004-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,30088,41.7,14581,15507,106.35,25372,4716,15.67,3610,21230,5248,3065,1622,561,12,70.56,17.44,41.72,24.72,17,145.37,68.79,10.69,30.91,882.59,3409.06,534.34,636,610,1520,1182,646,4594,20933,3309,5846,69.57,11,19.43
2004-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,1708,43.6,852,856,100.47,1550,158,9.25,172,1190,346,164,129,53,10.07,69.67,20.26,43.53,29.08,14.45,201.16,49.71,15.32,37.28,3080.58,55.44,5.13,10,34,82,60,47,233,1246,33,429,72.95,1.93,25.12
2004-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2380,43.3,1179,1201,101.87,2208,172,7.23,298,1564,518,273,175,70,12.52,65.71,21.76,52.17,33.12,19.05,173.83,57.53,13.51,33.78,3505.04,67.9,4.91,62,61,113,79,45,360,2020,72,288,84.87,3.03,12.1
2004-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,35756,37.4,17732,18024,101.65,33450,2306,6.45,5969,25353,4434,2761,1328,345,16.69,70.91,12.4,41.03,17.49,23.54,74.28,134.62,7.78,29.95,5646.81,633.21,40.84,1122,1141,2420,1752,851,7286,30962,1067,3727,86.59,2.98,10.42
2004-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,15542,36.2,8121,7421,91.38,14755,787,5.06,2562,11631,1349,892,345,112,16.48,74.84,8.68,33.63,11.6,22.03,52.65,189.92,8.3,25.57,3931.15,395.36,20.02,479,528,1013,699,335,3054,11988,2020,1534,77.13,13,9.87
2004-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,5012,44.2,2563,2449,95.55,4897,115,2.29,503,3423,1086,591,348,147,10.04,68.3,21.67,46.42,31.73,14.69,215.9,46.32,13.54,32.04,4287.29,116.9,2.68,56,105,215,177,101,654,4465,168,379,89.09,3.35,7.56
2004-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,5002,39,2489,2513,100.96,4797,205,4.1,730,3545,727,432,218,77,14.59,70.87,14.53,41.1,20.51,20.59,99.59,100.41,10.59,29.99,2060.52,242.75,9.95,135,131,298,219,124,907,4499,80,423,89.94,1.6,8.46
2004-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,10802,35.8,5535,5267,95.16,7721,3081,28.52,1942,7901,959,618,255,86,17.98,73.14,8.88,36.72,12.14,24.58,49.38,202.5,8.97,26.59,4203.66,256.97,73.29,334,426,786,506,257,2309,6454,909,3439,59.75,8.42,31.84
2004-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,7984,37.4,4046,3938,97.33,7353,631,7.9,1332,5655,997,602,282,113,16.68,70.83,12.49,41.18,17.63,23.55,74.85,133.6,11.33,28.28,11313.4,70.57,5.58,248,270,522,398,196,1634,6602,555,827,82.69,6.95,10.36
2004-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,17857,39.7,8780,9077,103.38,17081,776,4.35,2575,12427,2855,1521,971,363,14.42,69.59,15.99,43.7,22.97,20.72,110.87,90.19,12.71,34.01,4341.21,411.34,17.88,429,470,1116,790,398,3203,15043,1326,1488,84.24,7.43,8.33
2004-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,219446,39.1,105797,113649,107.42,209296,10150,4.63,31040,157132,31274,17877,9914,3483,14.14,71.6,14.25,39.66,19.9,19.75,100.75,99.25,11.14,31.7,15044,1458.69,67.47,4972,5610,12887,10120,5441,39030,178134,22797,18515,81.17,10.39,8.44
2004-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,12237,36.9,6139,6098,99.33,10935,1302,10.64,2067,8779,1391,866,418,107,16.89,71.74,11.37,39.39,15.84,23.54,67.3,148.6,7.69,30.05,2237.31,546.95,58.19,408,429,805,569,300,2511,9855,588,1794,80.53,4.81,14.66
2004-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,10777,44.3,5426,5351,98.62,5606,5171,47.98,1259,7254,2264,1442,655,167,11.68,67.31,21.01,48.57,31.21,17.36,179.83,55.61,7.38,28.93,5198.76,207.3,99.47,218,259,520,357,202,1556,4859,470,5448,45.09,4.36,50.55
2004-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,8178,38.4,4074,4104,100.74,7521,657,8.03,1293,5772,1113,643,375,95,15.81,70.58,13.61,41.68,19.28,22.4,86.08,116.17,8.54,33.69,1820.11,449.31,36.1,197,257,542,393,207,1596,6958,369,851,85.08,4.51,10.41
2004-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,5547,43.9,2773,2774,100.04,4841,706,12.73,667,3617,1263,751,364,148,12.02,65.21,22.77,53.36,34.92,18.44,189.36,52.81,11.72,28.82,2449.68,226.44,28.82,101,131,258,224,106,820,4539,104,904,81.83,1.87,16.3
2004-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,21986,37.4,11049,10937,98.99,21289,697,3.17,3568,15751,2667,1626,798,243,16.23,71.64,12.13,39.58,16.93,22.65,74.75,133.78,9.11,29.92,2999.64,732.95,23.24,729,674,1406,1017,510,4336,19870,871,1245,90.38,3.96,5.66
2004-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,3111,40.1,1558,1553,99.68,2951,160,5.14,458,2125,528,330,147,51,14.72,68.31,16.97,46.4,24.85,21.55,115.28,86.74,9.66,27.84,2606.48,119.36,6.14,81,76,179,168,66,570,2670,37,404,85.82,1.19,12.99
2004-01-01,MUNICIPIO,38045,ES707,ES707A0,ES707A04,5797,42.4,2921,2876,98.46,5480,317,5.47,735,3902,1160,610,385,165,12.68,67.31,20.01,48.56,29.73,18.84,157.82,63.36,14.22,33.19,1156.38,501.31,27.41,125,140,294,240,117,916,4867,235,695,83.96,4.05,11.99
2004-01-01,MUNICIPIO,38046,ES709,ES709A1,ES709A10,10165,37.6,5033,5132,101.97,9998,167,1.64,1627,7287,1251,784,358,109,16.01,71.69,12.31,39.49,17.17,22.33,76.89,130.06,8.71,28.62,2644.48,384.39,6.32,261,337,651,508,261,2018,9267,419,479,91.17,4.12,4.71
2004-01-01,MUNICIPIO,38047,ES707,ES707A0,ES707A03,2666,42.8,1351,1315,97.34,2303,363,13.62,355,1775,536,305,159,72,13.32,66.58,20.11,50.2,30.2,20,150.99,66.23,13.43,29.66,5354.89,49.79,6.78,54,74,156,97,63,444,2123,86,457,79.63,3.23,17.14
2004-01-01,MUNICIPIO,38048,ES703,ES703A0,ES703A00,4840,41.3,2447,2393,97.79,4406,434,8.97,684,3244,912,488,299,125,14.13,67.02,18.84,49.2,28.11,21.09,133.33,75,13.71,32.79,10368.5,46.68,4.19,128,136,269,197,97,827,3739,353,748,77.25,7.29,15.45
2004-01-01,MUNICIPIO,38049,ES706,ES706A0,ES706A02,4745,41.4,2414,2331,96.56,3446,1299,27.38,575,3393,777,453,234,90,12.12,71.51,16.38,39.85,22.9,16.95,135.13,74,11.58,30.12,3220.82,147.32,40.33,116,99,246,150,94,705,3073,160,1512,64.76,3.37,31.87
2004-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,3200,47.1,1621,1579,97.41,2998,202,6.31,316,1965,919,498,290,131,9.88,61.41,28.72,62.85,46.77,16.08,290.82,34.39,14.25,31.56,10854.2,29.48,1.86,45,55,147,98,51,396,2860,49,291,89.38,1.53,9.09
2004-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,8350,38.1,4158,4192,100.82,8050,300,3.59,1312,5885,1153,732,347,74,15.71,70.48,13.81,41.89,19.59,22.29,87.88,113.79,6.42,30.1,1808.63,461.68,16.59,238,248,532,399,220,1637,7716,129,505,92.41,1.54,6.05
2004-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1895,40.4,978,917,93.76,1687,208,10.98,293,1275,327,164,120,43,15.46,67.28,17.26,48.63,25.65,22.98,111.6,89.6,13.15,36.7,5627.11,33.68,3.7,43,60,123,92,34,352,1548,75,272,81.69,3.96,14.35
2004-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4777,42.5,2418,2359,97.56,4391,386,8.08,699,3093,985,474,341,170,14.63,64.75,20.62,54.45,31.85,22.6,140.92,70.96,17.26,34.62,7067.2,67.59,5.46,90,125,316,225,102,858,3912,154,711,81.89,3.22,14.88
2005-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5606,40.2,2858,2748,96.15,5373,233,4.16,827,3861,918,522,298,98,14.75,68.87,16.38,45.2,23.78,21.42,111,90.09,10.68,32.46,4451.16,125.94,5.23,174,151,293,267,131,1016,5112,220,274,91.19,3.92,4.89
2005-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,25541,34.5,13165,12376,94.01,23441,2100,8.22,4616,18894,2031,1324,579,128,18.07,73.98,7.95,35.18,10.75,24.43,44,227.28,6.3,28.51,7889.72,323.73,26.62,993,927,1806,1225,598,5549,21671,1390,2480,84.85,5.44,9.71
2005-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,7578,34.7,4257,3321,78.01,5152,2426,32.01,1150,5980,448,275,136,37,15.18,78.91,5.91,26.72,7.49,19.23,38.96,256.7,8.26,30.36,25024.8,30.28,9.69,177,260,473,319,154,1383,3552,1471,2555,46.87,19.41,33.72
2005-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,53920,34.1,27724,26196,94.49,43037,10883,20.18,9545,40525,3850,2258,1191,401,17.7,75.16,7.14,33.05,9.5,23.55,40.34,247.92,10.42,30.94,2427.54,2221.18,448.31,2165,1884,3559,2583,1363,11554,33985,8338,11597,63.03,15.46,21.51
2005-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1386,43.6,728,658,90.38,1378,8,0.58,115,991,280,162,97,21,8.3,71.5,20.2,39.86,28.25,11.6,243.48,41.07,7.5,34.64,6641.9,20.87,0.12,15,19,50,44,31,159,1335,27,24,96.32,1.95,1.73
2005-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,34245,37.7,17226,17019,98.8,33790,455,1.33,5606,24327,4312,2639,1348,325,16.37,71.04,12.59,40.77,17.73,23.04,76.92,130.01,7.54,31.26,3283.87,1042.82,13.86,1097,1156,2172,1588,807,6820,32323,1055,867,94.39,3.08,2.53
2005-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,738,41.8,372,366,98.39,645,93,12.6,98,508,132,60,46,26,13.28,68.83,17.89,45.28,25.98,19.29,134.69,74.24,19.7,34.85,10370.9,7.12,0.9,12,16,46,28,17,119,626,21,91,84.82,2.85,12.33
2005-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7179,38.7,3676,3503,95.29,7077,102,1.42,1133,5046,1000,609,288,103,15.78,70.29,13.93,42.27,19.82,22.45,88.26,113.3,10.3,28.8,1602.78,447.91,6.36,231,221,434,351,186,1423,6840,180,159,95.28,2.51,2.21
2005-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,23201,38.5,11658,11543,99.01,22961,240,1.03,3546,16414,3241,1972,962,307,15.28,70.75,13.97,41.35,19.75,21.6,91.4,109.41,9.47,29.68,6254.51,370.95,3.84,608,598,1446,1195,583,4430,22432,393,376,96.69,1.69,1.62
2005-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,4894,40.3,2563,2331,90.95,4166,728,14.88,728,3413,753,435,226,92,14.88,69.74,15.39,43.39,22.06,21.33,103.43,96.68,12.22,30.01,14565.3,33.6,5,140,136,303,201,105,885,3668,436,790,74.95,8.91,16.14
2005-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,27308,35.5,13896,13412,96.52,26159,1149,4.21,4661,20060,2587,1649,741,197,17.07,73.46,9.47,36.13,12.9,23.24,55.5,180.17,7.61,28.64,3908.81,698.63,29.4,833,916,1870,1427,786,5832,25111,814,1383,91.95,2.98,5.06
2005-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,15953,36.7,8525,7428,87.13,11000,4953,31.05,2571,11878,1504,996,404,104,16.12,74.46,9.43,34.31,12.66,21.65,58.5,170.94,6.91,26.86,17142,93.06,28.89,297,611,1076,774,393,3151,9463,1297,5193,59.32,8.13,32.55
2005-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,7801,42.1,3944,3857,97.79,7761,40,0.51,811,5596,1394,826,443,125,10.4,71.73,17.87,39.4,24.91,14.49,171.89,58.18,8.97,31.78,3220.46,242.23,1.24,89,58,445,311,188,1091,7522,147,132,96.42,1.88,1.69
2005-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,17273,33.4,9419,7854,83.38,11532,5741,33.24,3008,13315,950,609,258,83,17.41,77.09,5.5,29.73,7.13,22.59,31.58,316.63,8.74,27.16,35533.4,48.61,16.16,642,671,1166,705,338,3522,7271,3991,6011,42.09,23.11,34.8
2005-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,18173,33.4,10211,7962,77.97,12395,5778,31.79,2614,14762,797,564,185,48,14.38,81.23,4.39,23.11,5.4,17.71,30.49,327.98,6.02,23.21,38493.8,47.21,15.01,608,538,975,643,321,3085,6710,5409,6054,36.92,29.76,33.31
2005-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,378628,38.8,185494,193134,104.12,351765,26863,7.09,55655,272081,50892,29708,16358,4826,14.7,71.86,13.44,39.16,18.7,20.46,91.44,109.36,9.48,32.14,10331.6,3664.76,260.01,10289,11654,21824,16069,9210,69046,306460,36641,35527,80.94,9.68,9.38
2005-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,30363,33.2,15961,14402,90.23,25829,4534,14.93,5320,23308,1735,952,592,191,17.52,76.76,5.71,30.27,7.44,22.82,32.61,306.63,11.01,34.12,29077.1,104.42,15.59,929,1118,2171,1534,763,6515,17312,7746,5305,57.02,25.51,17.47
2005-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,17452,33.4,9042,8410,93.01,14426,3026,17.34,3335,13132,985,611,267,107,19.11,75.25,5.64,32.9,7.5,25.4,29.54,338.58,10.86,27.11,4076.11,428.15,74.24,705,715,1250,857,399,3926,9737,4280,3435,55.79,24.52,19.68
2005-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,46428,36.5,24249,22179,91.46,34927,11501,24.77,7287,35212,3929,2659,1010,260,15.7,75.84,8.46,31.85,11.16,20.69,53.92,185.47,6.62,25.71,33241.9,139.67,34.6,1138,1546,2961,2229,1169,9043,28792,4927,12709,62.01,10.61,27.37
2005-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,8299,38.6,4260,4039,94.81,7909,390,4.7,1313,5714,1272,778,390,104,15.82,68.85,15.33,45.24,22.26,22.98,96.88,103.22,8.18,30.66,12370.8,67.09,3.15,199,262,524,423,206,1614,7728,162,409,93.12,1.95,4.93
2005-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18806,37.9,9384,9422,100.4,18013,793,4.22,2973,13695,2138,1285,652,201,15.81,72.82,11.37,37.32,15.61,21.71,71.91,139.06,9.4,30.5,2383.19,789.11,33.27,455,579,1235,931,480,3680,16440,1250,1116,87.42,6.65,5.93
2005-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,56268,33.2,28714,27554,95.96,48209,8059,14.32,11188,41172,3908,2491,1143,274,19.88,73.17,6.95,36.67,9.49,27.17,34.93,286.28,7.01,29.25,6252.83,899.88,128.89,2333,2329,4284,3025,1484,13455,43859,3516,8893,77.95,6.25,15.8
2005-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,14086,39.6,7024,7062,100.54,13940,146,1.04,2126,9713,2247,1292,717,238,15.09,68.95,15.95,45.02,23.13,21.89,105.69,94.62,10.59,31.91,4261.82,330.52,3.43,303,400,908,694,357,2662,13522,301,263,96,2.14,1.87
2005-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,15824,35.7,8088,7736,95.65,12761,3063,19.36,2748,11695,1381,859,408,114,17.37,73.91,8.73,35.31,11.81,23.5,50.25,198.99,8.25,29.54,22400.6,70.64,13.67,566,548,1070,749,382,3315,10055,2501,3268,63.54,15.81,20.65
2005-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,2341,45.4,1226,1115,90.95,2297,44,1.88,187,1650,504,292,135,77,7.99,70.48,21.53,41.88,30.55,11.33,269.52,37.1,15.28,26.79,10386.3,22.54,0.42,29,28,75,82,44,258,2238,51,52,95.6,2.18,2.22
2005-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,96547,35.5,48397,48150,99.49,93785,2762,2.86,16898,70405,9244,5746,2667,831,17.5,72.92,9.57,37.13,13.13,24,54.7,182.8,8.99,28.85,10033.1,962.28,27.53,3469,3494,6430,4773,2564,20730,87562,4990,3995,90.69,5.17,4.14
2005-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12189,39.7,6164,6025,97.74,12011,178,1.46,1737,8581,1871,1148,567,156,14.25,70.4,15.35,42.05,21.8,20.24,107.71,92.84,8.34,30.3,2580.73,472.31,6.9,230,361,722,568,263,2144,11587,235,367,95.06,1.93,3.01
2005-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,16850,35.8,8775,8075,92.02,10362,6488,38.5,2715,12883,1252,836,314,102,16.11,76.46,7.43,30.79,9.72,21.07,46.11,216.85,8.15,25.08,6432.05,261.97,100.87,534,559,1089,705,360,3247,7321,2907,6622,43.45,17.25,39.3
2005-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,5258,35.9,2784,2474,88.86,4593,665,12.65,879,3882,497,289,148,60,16.72,73.83,9.45,35.45,12.8,22.64,56.54,176.86,12.07,29.78,13577.9,38.72,4.9,183,179,366,209,114,1051,4048,480,730,76.99,9.13,13.88
2005-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,12517,33.7,6671,5846,87.63,10563,1954,15.61,2358,9204,955,573,279,103,18.84,73.53,7.63,36,10.38,25.62,40.5,246.91,10.79,29.21,27629.8,45.3,7.07,448,504,942,616,293,2803,8068,2300,2149,64.46,18.38,17.17
2005-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,8659,36,4429,4230,95.51,8310,349,4.03,1559,6190,910,551,286,73,18,71.49,10.51,39.89,14.7,25.19,58.37,171.32,8.02,31.43,3880.13,223.16,8.99,291,312,610,479,217,1909,7980,263,416,92.16,3.04,4.8
2005-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,4055,42.4,2135,1920,89.93,3999,56,1.38,470,2827,758,455,227,76,11.59,69.72,18.69,43.44,26.81,16.63,161.28,62.01,10.03,29.95,2212.89,183.24,2.53,70,82,205,153,98,608,3869,71,115,95.41,1.75,2.84
2005-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7721,38.8,4016,3705,92.26,7611,110,1.42,1370,5245,1106,638,348,120,17.74,67.93,14.32,47.21,21.09,26.12,80.73,123.87,10.85,31.46,3821.39,202.05,2.88,206,215,647,376,162,1606,7370,184,167,95.45,2.38,2.16
2005-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,8841,35.4,4952,3889,78.53,5958,2883,32.61,1066,7197,578,393,148,37,12.06,81.4,6.54,22.84,8.03,14.81,54.22,184.43,6.4,25.61,21209.4,41.68,13.59,156,241,444,308,167,1316,3008,2756,3077,34.02,31.17,34.8
2005-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,33722,35.3,17711,16011,90.4,19437,14285,42.36,5230,26168,2324,1533,597,194,15.51,77.6,6.89,28.87,8.88,19.99,44.44,225.04,8.35,25.69,10595.2,318.28,134.83,764,1201,2192,1482,634,6273,12757,5409,15556,37.83,16.04,46.13
2005-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1207,47.4,589,618,104.92,1142,65,5.39,127,748,332,182,112,38,10.52,61.97,27.51,61.36,44.39,16.98,261.42,38.25,11.45,33.73,2500.41,48.27,2.6,28,22,45,39,20,154,1087,26,94,90.06,2.15,7.79
2005-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,1954,40.3,1042,912,87.52,1734,220,11.26,253,1388,313,196,81,36,12.95,71.03,16.02,40.78,22.55,18.23,123.72,80.83,11.5,25.88,4960.68,39.39,4.43,46,53,111,59,34,303,1548,110,296,79.22,5.63,15.15
2005-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5276,41.5,2558,2718,106.25,5137,139,2.63,740,3563,973,512,330,131,14.03,67.53,18.44,48.08,27.31,20.77,131.49,76.05,13.46,33.92,3436.18,153.54,4.05,133,149,273,240,124,919,4742,189,345,89.88,3.58,6.54
2005-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,7159,40.4,3705,3454,93.23,6093,1066,14.89,1013,5016,1130,680,334,116,14.15,70.07,15.78,42.72,22.53,20.2,111.55,89.65,10.27,29.56,17893.4,40.01,5.96,174,228,394,279,160,1235,5660,266,1233,79.06,3.72,17.22
2005-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,65550,35.8,34305,31245,91.08,41302,24248,36.99,9801,50632,5117,3413,1327,377,14.95,77.24,7.81,29.46,10.11,19.36,52.21,191.54,7.37,25.93,8159.85,803.32,297.16,1332,2326,4035,2824,1359,11876,27776,10847,26927,42.37,16.55,41.08
2005-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,2507,44.9,1274,1233,96.78,2382,125,4.99,264,1628,615,328,207,80,10.53,64.94,24.53,53.99,37.78,16.22,232.95,42.93,13.01,33.66,4349.52,57.64,2.87,49,50,101,87,44,331,2113,22,372,84.28,0.88,14.84
2005-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,7039,38.4,3483,3556,102.1,6435,604,8.58,1150,4887,1002,567,327,108,16.34,69.43,14.23,44.04,20.5,23.53,87.13,114.77,10.78,32.63,3089.34,227.85,19.55,220,247,431,332,151,1381,5680,376,983,80.69,5.34,13.97
2005-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,4355,39.1,2184,2171,99.4,3986,369,8.47,635,3113,607,349,190,68,14.58,71.48,13.94,39.9,19.5,20.4,95.59,104.61,11.2,31.3,1415.88,307.58,26.06,115,122,273,178,89,777,3343,365,647,76.76,8.38,14.86
2005-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,5300,41.7,2720,2580,94.85,5030,270,5.09,674,3687,939,513,317,109,12.72,69.57,17.72,43.75,25.47,18.28,139.32,71.78,11.61,33.76,6636.41,79.86,4.07,98,160,263,214,126,861,4624,102,574,87.25,1.92,10.83
2005-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,20628,37.3,10283,10345,100.6,18821,1807,8.76,3309,14988,2331,1482,671,178,16.04,72.66,11.3,37.63,15.55,22.08,70.44,141.96,7.64,28.79,4948.05,416.89,36.52,561,705,1323,956,424,3969,14975,2684,2969,72.6,13.01,14.39
2005-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2671,44.5,1364,1307,95.82,2584,87,3.26,281,1779,611,334,221,56,10.52,66.6,22.88,50.14,34.35,15.8,217.44,45.99,9.17,36.17,4524.91,59.03,1.92,57,63,113,69,40,342,2400,81,190,89.85,3.03,7.11
2005-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,5570,42.6,2810,2760,98.22,4707,863,15.49,766,3706,1098,581,350,167,13.75,66.54,19.71,50.3,29.63,20.67,143.34,69.76,15.21,31.88,16428.9,33.9,5.25,117,162,329,206,114,928,3813,265,1492,68.46,4.76,26.79
2005-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1913,43.4,980,933,95.2,1789,124,6.48,236,1267,410,180,181,49,12.34,66.23,21.43,50.99,32.36,18.63,173.73,57.56,11.95,44.15,5590.02,34.22,2.22,53,36,96,64,41,290,1630,79,204,85.21,4.13,10.66
2005-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,5682,42.2,2808,2874,102.35,5302,380,6.69,676,3976,1030,573,354,103,11.9,69.98,18.13,42.91,25.91,17,152.37,65.63,10,34.37,2743.2,207.13,13.85,104,138,266,218,141,867,4813,165,704,84.71,2.9,12.39
2005-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1924,47.4,987,937,94.93,1665,259,13.46,203,1182,539,254,197,88,10.55,61.43,28.01,62.77,45.6,17.17,265.52,37.66,16.33,36.55,10258.4,18.76,2.52,28,37,88,72,42,267,1535,66,323,79.78,3.43,16.79
2005-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,33207,35,17219,15988,92.85,25218,7989,24.06,5510,25013,2684,1662,762,260,16.59,75.32,8.08,32.76,10.73,22.03,48.71,205.29,9.69,28.39,16250.4,204.35,49.16,899,1200,2208,1612,781,6700,19574,4767,8866,58.95,14.36,26.7
2005-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5388,40.4,2640,2748,104.09,5236,152,2.82,727,3799,862,504,273,85,13.49,70.51,16,41.83,22.69,19.14,118.57,84.34,9.86,31.67,2380.47,226.34,6.39,142,121,273,260,129,925,5000,52,336,92.8,0.97,6.24
2005-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,18722,36.6,9497,9225,97.14,15303,3419,18.26,3272,13389,2061,1287,594,180,17.48,71.51,11.01,39.83,15.39,24.44,62.99,158.76,8.73,28.82,14410.2,129.92,23.73,570,688,1305,943,475,3981,13466,1069,4187,71.93,5.71,22.36
